0, 0, -6.1073617396213087e-01, 0.0000000000000000e+00
1, 0, -1.0554053298965914e-02, 0.0000000000000000e+00
1, 1, 3.6738472615629397e-01, 9.6598169625819019e-01
2, 0, 6.3651142929157278e-01, 0.0000000000000000e+00
2, 1, 8.0051781778461180e-03, 2.1048291566545394e-02
2, 2, 8.2375347020578260e-01, -7.3254280700531837e-01
3, 0, 2.1474660496748951e-02, 0.0000000000000000e+00
3, 1, -3.0519563614807893e-01, -8.0246938899241549e-01
3, 2, 2.0728947022944283e-02, -1.8433806122081578e-02
3, 3, -9.8264776311069835e-01, -5.1221445428174717e-01
4, 0, -5.4047824521983800e-01, 0.0000000000000000e+00
4, 1, -1.2408620353581219e-02, -3.2626657978107154e-02
4, 2, -6.0199323135918970e-01, 5.3533151100170628e-01
4, 3, -2.7331879994131076e-02, -1.4246917860767112e-02
4, 4, -1.2444438690094689e-01, 1.0580238285218597e+00
5, 0, -2.6863899010382788e-02, 0.0000000000000000e+00
5, 1, 2.4152069893824357e-01, 6.3505240211037495e-01
5, 2, -2.7444430860383180e-02, 2.4405408464311891e-02
5, 3, 6.5056296748050291e-01, 3.3912066466833246e-01
5, 4, -3.7225603797270217e-03, 3.1649605124867558e-02
5, 5, 9.5408291097162379e-01, -2.3990805769568604e-01
6, 0, 4.0649943757462514e-01, 0.0000000000000000e+00
6, 1, 1.3518098369014636e-02, 3.5544394654163487e-02
6, 2, 4.4011693387000439e-01, -3.9137241275817697e-01
6, 3, 3.2034803645497247e-02, 1.6698885443413213e-02
6, 4, 7.5337465717475002e-02, -6.4042188528588195e-01
6, 5, 3.0087283326582923e-02, -7.5655772245870612e-03
6, 6, -4.9966709395298714e-01, -7.1525668682881283e-01
7, 0, 2.5581967370116105e-02, 0.0000000000000000e+00
7, 1, -1.6846996233748135e-01, -4.4298341299348520e-01
7, 2, 2.6567687566691558e-02, -2.3625121044550154e-02
7, 3, -4.3654647427946563e-01, -2.2757108587820607e-01
7, 4, 3.9054305655364043e-03, -3.3197987035029887e-02
7, 5, -5.2740403604951536e-01, 1.3260308818115862e-01
7, 6, -1.6332892837335217e-02, -2.3380094837364987e-02
7, 7, -4.1659135621772803e-01, 6.1208637571049229e-01
8, 0, -2.6116688247197056e-01, 0.0000000000000000e+00
8, 1, -1.1355312003205949e-02, -2.9858449106256676e-02
8, 2, -2.7983753442767567e-01, 2.4883419458824405e-01
8, 3, -2.7551510301930576e-02, -1.4362801100525985e-02
8, 4, -4.5859934110225556e-02, 3.8972131633612861e-01
8, 5, -2.8149479479889581e-02, 7.0772553662936371e-03
8, 6, 2.4973587950217938e-01, 3.5751725859587968e-01
8, 7, -1.3878870807348179e-02, 2.0391616970191571e-02
8, 8, 5.8013534232193731e-01, 1.3838608824391205e-01
9, 0, -1.8573739167586478e-02, 0.0000000000000000e+00
9, 1, 9.6726230233152466e-02, 2.5434878960697255e-01
9, 2, -1.9428921545494329e-02, 1.7276055994272531e-02
9, 3, 2.4677304627494689e-01, 1.2865625601954125e-01
9, 4, -2.9370863351576388e-03, 2.4955983390642266e-02
9, 5, 2.8448953872825683e-01, -7.1509759396733222e-02
9, 6, 1.3391907745938979e-02, 1.9172340798885832e-02
9, 7, 1.8420941460423276e-01, -2.7062399998471376e-01
9, 8, 1.9296080923292578e-02, 4.6030908670117877e-03
9, 9, -5.7897540695584788e-02, -4.4541343573891756e-01
10, 0, 1.2839945170589190e-01, 0.0000000000000000e+00
10, 1, 6.8662817155373552e-03, 1.8055914232649489e-02
10, 2, 1.3686956187495325e-01, -1.2169367676089891e-01
10, 3, 1.6850474170220290e-02, 8.7856641547056236e-03
10, 4, 2.2028324821394895e-02, -1.8705361279299643e-01
10, 5, 1.7753352262718281e-02, -4.4617623056526206e-03
10, 6, -1.1409529421971290e-01, -1.6337286160505063e-01
10, 7, 9.5754503584004509e-03, -1.4066310332232617e-02
10, 8, -2.1689422201567132e-01, -5.1753610171532953e-02
10, 9, -1.8616822729671052e-03, -1.4323588102666441e-02
10, 10, -2.7014667816686028e-01, 1.4502553427938270e-01
11, 0, 8.4119755768835378e-03, 0.0000000000000000e+00
11, 1, -3.6576413533211942e-02, -9.6193998452987775e-02
11, 2, 8.8390057954874056e-03, -7.8582335341479837e-03
11, 3, -9.2499820162090032e-02, -4.8241366493176820e-02
11, 4, 1.3584285522154908e-03, -1.1526541173733468e-02
11, 5, -1.0434667184005876e-01, 2.6206184999604046e-02
11, 6, -6.4030282940327104e-03, -9.1705296467076355e-03
11, 7, -6.4160968403938715e-02, 9.4219251417427929e-02
11, 8, -1.0144366686134301e-02, -2.4213910942686807e-03
11, 9, 1.6444244399914602e-02, 1.2659151744381822e-01
11, 10, -7.8457076155623393e-03, 4.2117453960440450e-03
11, 11, 1.3269043618981557e-01, 1.1514117212029616e-01
12, 0, -2.6087085798965706e-02, 0.0000000000000000e+00
12, 1, -1.5928877330462637e-03, -4.1904404343725389e-03
12, 2, -2.7682124775266465e-02, 2.4598427895195715e-02
12, 3, -3.9552976878675103e-03, -2.0642707661323932e-03
12, 4, -4.4078799290586364e-03, 3.7248455184575591e-02
12, 5, -4.2797596281027601e-03, 1.0728284137717081e-03
12, 6, 2.2034775929713792e-02, 3.1600136119834532e-02
12, 7, -2.4300120114948498e-03, 3.5650199302035375e-03
12, 8, 3.9462584117865913e-02, 9.4404395754558810e-03
12, 9, 5.2869289998897862e-04, 4.0774500684036732e-03
12, 10, 3.9792071729834073e-02, -2.1357074272489070e-02
12, 11, 2.7300151875662465e-03, 2.3689830384941201e-03
12, 12, 2.1306501668670035e-02, -5.8119381394022555e-02
13, 0, 1.6413931384672185e-03, 0.0000000000000000e+00
13, 1, -5.3007031675469819e-03, -1.3921804641398073e-02
13, 2, 1.7126037672521607e-03, -1.5247734685799579e-03
13, 3, -1.3525456116851063e-02, -7.0307820231994824e-03
13, 4, 2.5497457967131707e-04, -2.1911287595635250e-03
13, 5, -1.5463560263949374e-02, 3.9178825119698590e-03
13, 6, -1.1790447864051326e-03, -1.6814663933856892e-03
13, 7, -9.5829052989234789e-03, 1.4138657750856926e-02
13, 8, -1.7780193534862199e-03, -4.2102808043948937e-04
13, 9, 2.4469283226900042e-03, 1.8657565172773706e-02
13, 10, -1.3333231233979424e-03, 7.1680177711660380e-04
13, 11, 1.6491124083427740e-02, 1.4314486675538056e-02
13, 12, -3.7251553055705583e-04, 1.0165182757768680e-03
13, 13, 3.0801468056283653e-02, -3.8805389267119078e-04
14, 0, -3.6950926897152736e-02, 0.0000000000000000e+00
14, 1, -2.8584636617974119e-03, -7.5146864067718580e-03
14, 2, -3.9291874540859362e-02, 3.4951312998453797e-02
14, 3, -7.0391070346960457e-03, -3.6674723902552441e-03
14, 4, -6.2446596913238233e-03, 5.3244503760018214e-02
14, 5, -7.4883583174465878e-03, 1.8860093881951359e-03
14, 6, 3.1768646212255447e-02, 4.5425747857910974e-02
14, 7, -4.1466929483358070e-03, 6.0993391649890143e-03
14, 8, 5.6752295392233282e-02, 1.3505893389844819e-02
14, 9, 8.8739032197170044e-04, 6.8049837957373082e-03
14, 10, 5.5543544514330752e-02, -2.9834948554073797e-02
14, 11, 4.6177631881264055e-03, 4.0065371088638495e-03
14, 12, 2.4747603603212046e-02, -6.7492023501688911e-02
14, 13, 4.9168843116920210e-03, -5.9648217831219387e-05
14, 14, -3.6787332136650724e-02, -9.3241828165030238e-02
15, 0, -8.7378318625785673e-03, 0.0000000000000000e+00
15, 1, 2.7016794251043856e-02, 7.1033866957064304e-02
15, 2, -9.1884287135787258e-03, 8.1713809498009122e-03
15, 3, 6.8089013347176111e-02, 3.5485626947063621e-02
15, 4, -1.4131145499862831e-03, 1.2025382147881274e-02
15, 5, 7.6046549148684958e-02, -1.9138752905050158e-02
15, 6, 6.7462541984491193e-03, 9.6519124261776681e-03
15, 7, 4.5607460420610133e-02, -6.7058408006019615e-02
15, 8, 1.0962855696539450e-02, 2.6111779606144518e-03
15, 9, -1.1018126513965798e-02, -8.4548714449880463e-02
15, 10, 9.2820490175575029e-03, -4.9857497350053789e-03
15, 11, -6.9496703645410968e-02, -6.0294534690790068e-02
15, 12, 3.2570600885922143e-03, -8.8861344843565084e-03
15, 13, -1.0473154542278859e-01, 1.2488438656215381e-03
15, 14, -2.8276885862883912e-03, -7.1723820564985399e-03
15, 15, -1.0783356335974661e-01, 9.8303167130256414e-02
16, 0, 6.1578134099258747e-02, 0.0000000000000000e+00
16, 1, 5.3361137964254611e-03, 1.4031685980485140e-02
16, 2, 6.5361367563349371e-02, -5.8119977206290668e-02
16, 3, 1.3201168470597683e-02, 6.8818895710748319e-03
16, 4, 1.0352699898015169e-02, -8.8025318652092011e-02
16, 5, 1.4184969796639984e-02, -3.5676205812918810e-03
16, 6, -5.1946788593972004e-02, -7.4337252559991115e-02
16, 7, 7.9920028700845771e-03, -1.1747481587364012e-02
16, 8, -9.1319278051640945e-02, -2.1756909868685521e-02
16, 9, -1.7562658928558092e-03, -1.3481798510421056e-02
16, 10, -8.6973479095183839e-02, 4.6718375569736612e-02
16, 11, -9.6129010081500155e-03, -8.3387583435418720e-03
16, 12, -3.6659317480813219e-02, 1.0002682043608249e-01
16, 13, -1.1460381859103750e-02, 1.3767570434487721e-04
16, 14, 4.4448782044771477e-02, 1.1282917596698640e-01
16, 15, -6.9319734847518698e-03, 6.3160083435457020e-03
16, 16, 1.5077758909890790e-01, 7.6241212761217120e-02
17, 0, 1.1320208058645401e-02, 0.0000000000000000e+00
17, 1, -3.1185102407677134e-02, -8.2011790918187832e-02
17, 2, 1.1922442039043055e-02, -1.0599868885471151e-02
17, 3, -7.8397390392593302e-02, -4.0878256044992393e-02
17, 4, 1.8452712763433307e-03, -1.5671554892436813e-02
17, 5, -8.7096485707382418e-02, 2.1894944658331455e-02
17, 6, -8.8620068744260094e-03, -1.2685598223201823e-02
17, 7, -5.1773316523387611e-02, 7.6087587827077613e-02
17, 8, -1.4603534306110650e-02, -3.4806210416052845e-03
17, 9, 1.2315472555931822e-02, 9.4550785535065907e-02
17, 10, -1.2647133192203128e-02, 6.7938669562702479e-03
17, 11, 7.5788425450466435e-02, 6.5735589435289260e-02
17, 12, -4.6234334238623286e-03, 1.2619796663750306e-02
17, 13, 1.0828207412755868e-01, -1.3030319468147465e-03
17, 14, 4.4424094594057344e-03, 1.1274689051617506e-02
17, 15, 9.1173664415306749e-02, -8.3016312388981092e-02
17, 16, 8.8660387653415589e-03, 4.4866089948297347e-03
17, 17, 1.7959569702673692e-02, -1.7089548459243983e-01
18, 0, -5.6462842732880478e-02, 0.0000000000000000e+00
18, 1, -5.4676111886851689e-03, -1.4381177685897114e-02
18, 2, -5.9882918805532266e-02, 5.3230324098247850e-02
18, 3, -1.3558062586002716e-02, -7.0718883383473858e-03
18, 4, -9.4775204765045785e-03, 8.0388907870097767e-02
18, 5, -1.4640189079731577e-02, 3.6775904553918138e-03
18, 6, 4.7162007705386845e-02, 6.7531338897567170e-02
18, 7, -8.3160457250101693e-03, 1.2217678281759252e-02
18, 8, 8.2203107709823572e-02, 1.9599109288622844e-02
18, 9, 1.8490779404268642e-03, 1.4200854542801544e-02
18, 10, 7.7177961066083725e-02, -4.1461732956873720e-02
18, 11, 1.0338492566507828e-02, 8.9655612503968564e-03
18, 12, 3.1713863672802732e-02, -8.6589799518643637e-02
18, 13, 1.2808505763704344e-02, -1.5608021211460866e-04
18, 14, -3.6499768251627582e-02, -9.2635984571649219e-02
18, 15, 8.5452692666430387e-03, -7.7810440104607052e-03
18, 16, -1.0117487114556482e-01, -5.1255772751615254e-02
18, 17, 9.9544007115354876e-04, -9.4362853518325466e-03
18, 18, -1.5282039681556536e-01, 4.0451027319105416e-02
19, 0, -9.4866271047306574e-03, 0.0000000000000000e+00
19, 1, 2.3497642979427125e-02, 6.1818497787332997e-02
19, 2, -1.0002692521386917e-02, 8.8888276093703547e-03
19, 3, 5.8988973039133322e-02, 3.0783407110901974e-02
19, 4, -1.5573853890033307e-03, 1.3182161327163268e-02
19, 5, 6.5332437055244122e-02, -1.6394394358423613e-02
19, 6, 7.4877698337137777e-03, 1.0727488457436218e-02
19, 7, 3.8629097096614336e-02, -5.6729041458185747e-02
19, 8, 1.2441758855311204e-02, 2.9684197897184355e-03
19, 9, -9.0939102039767784e-03, -6.9871803447990849e-02
19, 10, 1.0905629776564681e-02, -5.8590173849937038e-03
19, 11, -5.5205142149215430e-02, -4.7864350055777528e-02
19, 12, 4.0633706504080358e-03, -1.1100536574886135e-02
19, 13, -7.6906307572242122e-02, 9.4894788380521739e-04
19, 14, -4.0576245795822261e-03, -1.0292372297649925e-02
19, 15, -6.1416983736480940e-02, 5.5918897653593959e-02
19, 16, -8.9094117865620697e-03, -4.5140863946062856e-03
19, 17, -9.9884688166980151e-03, 9.4120450399000494e-02
19, 18, -7.9366799008144615e-03, 2.0963271745449139e-03
19, 19, 7.6889675221517684e-02, 1.0719078148358313e-01
20, 0, 3.4491752134874321e-02, 0.0000000000000000e+00
20, 1, 3.6896700593851469e-03, 9.7108042781137906e-03
20, 2, 3.6571966464157932e-02, -3.2482902770370803e-02
20, 3, 9.1675460116376357e-03, 4.7882142473297832e-03
20, 4, 5.8071442856388010e-03, -4.8978326492371146e-02
20, 5, 9.9382507410968827e-03, -2.4891119079740050e-03
20, 6, -2.8601446489840601e-02, -4.1013495831147675e-02
20, 7, 5.6792277656821473e-03, -8.3334797915883101e-03
20, 8, -4.9585615496855542e-02, -1.1844131029479147e-02
20, 9, -1.2695599612424283e-03, -9.7657214934177995e-03
20, 10, -4.6104027269621914e-02, 2.4769946416708981e-02
20, 11, -7.1943407784977433e-03, -6.2358170149392602e-03
20, 12, -1.8634336921252572e-02, 5.0945588678463001e-02
20, 13, -9.0836042456374933e-03, 1.1514140701035733e-04
20, 14, 2.0946330110623888e-02, 5.3092913373138588e-02
20, 15, -6.2857151343751957e-03, 5.7257604321711859e-03
20, 16, 5.4973122134290842e-02, 2.7863740741365859e-02
20, 17, -8.1236842898278565e-04, 7.6406869579028879e-03
20, 18, 6.7939782065497348e-02, -1.7875844564531836e-02
20, 19, 3.6819230582720830e-03, 5.1410643721358073e-03
20, 20, 5.4037881627949501e-02, -8.1584888874114719e-02
21, 0, 4.7531545076247442e-03, 0.0000000000000000e+00
21, 1, -1.0723696329355202e-02, -2.8248126347022642e-02
21, 2, 5.0202903269205845e-03, -4.4540153368183557e-03
21, 3, -2.6910276151013664e-02, -1.4081606750062011e-02
21, 4, 7.9217213217159480e-04, -6.6290804319060091e-03
21, 5, -2.9763837613349609e-02, 7.4234855247692902e-03
21, 6, -3.7751496509515372e-03, -5.4245710723651239e-03
21, 7, -1.7545153913139634e-02, 2.5699031653154104e-02
21, 8, -6.3206912625560843e-03, -1.5140443020102336e-03
21, 9, 4.0764853879258784e-03, 3.1443305859277376e-02
21, 10, -5.5844473716607050e-03, 2.9999159781805597e-03
21, 11, 2.4561386965919280e-02, 2.1277710231352755e-02
21, 12, -2.0997399563712753e-03, 5.7497128524418425e-03
21, 13, 3.3607340666038411e-02, -4.4770203546137696e-04
21, 14, 2.1459172154252425e-03, 5.4282738443337869e-03
21, 15, 2.6084494131961330e-02, -2.3781209122815311e-02
21, 16, 4.8773596507318976e-03, 2.4705869882753070e-03
21, 17, 4.0453281604523736e-03, -3.7868957202848469e-02
21, 18, 4.7906987174312667e-03, -1.2573509195692081e-03
21, 19, -2.5221266546529505e-02, -3.5342950907352351e-02
21, 20, 2.2606038026326803e-03, -3.4041608071298793e-03
21, 21, -5.8889781571668659e-02, -1.3253203660910075e-02
22, 0, -8.6892748130098733e-03, 0.0000000000000000e+00
22, 1, -9.9730128427364751e-04, -2.6356256045717845e-03
22, 2, -9.2341828085540888e-03, 8.1593025444917817e-03
22, 3, -2.4914488976255063e-03, -1.3128677275598397e-03
22, 4, -1.5148516067307702e-03, 1.2323068281248021e-02
22, 5, -2.7263631499769183e-03, 6.6929081876043804e-04
22, 6, 7.1303533239212890e-03, 1.0324222078086694e-02
22, 7, -1.5766987804300054e-03, 2.2936651354766580e-03
22, 8, 1.2339267255359715e-02, 2.9876094304738146e-03
22, 9, 3.4787249863834616e-04, 2.7148456715536222e-03
22, 10, 1.1328775109055333e-02, -6.0808108636150665e-03
22, 11, 2.0156092320458684e-03, 1.7434783111921278e-03
22, 12, 4.4579389388877295e-03, -1.2274850203140460e-02
22, 13, 2.5677535599359837e-03, -4.0177973979221736e-05
22, 14, -4.9468710511013465e-03, -1.2421827450662604e-02
22, 15, 1.8060106639152592e-03, -1.6533424435232445e-03
22, 16, -1.2425258900987978e-02, -6.2800831106814524e-03
22, 17, 2.4515630403556317e-04, -2.2903518625938379e-03
22, 18, -1.4476327168333908e-02, 3.7606660542107307e-03
22, 19, -1.2194111869996826e-03, -1.7187021408990248e-03
22, 20, -9.4986277545915810e-03, 1.4156232313810324e-02
22, 21, -1.7103200732135489e-03, -3.8954982874820818e-04
22, 22, 3.3432963027288203e-03, 2.3242051919768646e-02
23, 0, 6.4824917053397609e-04, 0.0000000000000000e+00
23, 1, -1.2253560736852622e-03, -3.1611088539527641e-03
23, 2, 6.7272156655825196e-04, -6.1170022974457857e-04
23, 3, -3.0333456857306565e-03, -1.5152663701562977e-03
23, 4, 8.7063337730503113e-05, -8.8502688804686870e-04
23, 5, -3.2886086637740940e-03, 9.0638851688520363e-04
23, 6, -5.0913219136804948e-04, -6.9728099806727877e-04
23, 7, -1.9018322774944922e-03, 2.9175806421234862e-03
23, 8, -8.1843023080344210e-04, -1.8221987133813694e-04
23, 9, 5.0348157799486200e-04, 3.5998425003590812e-03
23, 10, -7.1978009459120493e-04, 3.8937345760912560e-04
23, 11, 2.9249564014666636e-03, 2.5553503772621691e-03
23, 12, -2.8245191536331295e-04, 7.4951871724195616e-04
23, 13, 4.2263029483109310e-03, -9.3423243118919849e-08
23, 14, 2.7502687959677507e-04, 7.2804706419053559e-04
23, 15, 3.4656241048521804e-03, -3.0883802346909333e-03
23, 16, 6.5615105128683795e-04, 3.3853402922378494e-04
23, 17, 5.3709639438195172e-04, -5.0818749649312860e-03
23, 18, 6.4572631450915093e-04, -1.7597514712065771e-04
23, 19, -3.3457149720012452e-03, -4.5459322767012113e-03
23, 20, 3.0304551143653288e-04, -4.7701556190259565e-04
23, 21, -6.3146552090700293e-03, -1.3312081884772739e-03
23, 22, -6.4950618722428279e-05, -4.3185485658665801e-04
23, 23, -8.2479695834150810e-03, 4.5269021660532044e-03
24, 0, -1.1141352834651766e-02, 0.0000000000000000e+00
24, 1, -1.4733212199225321e-03, -3.8584441424873968e-03
24, 2, -1.1760518941716674e-02, 1.0514582506802945e-02
24, 3, -3.6460375285783564e-03, -1.8836662317006406e-03
24, 4, -1.7784116507491249e-03, 1.5744767753751318e-02
24, 5, -3.9287555919152095e-03, 1.0086188083189573e-03
24, 6, 9.2277297218352847e-03, 1.3064800033777538e-02
24, 7, -2.2316873779746308e-03, 3.3124036045113583e-03
24, 8, 1.5835263736316083e-02, 3.7106153654146985e-03
24, 9, 5.1647768524724523e-04, 3.8885103465326047e-03
24, 10, 1.4691248422551591e-02, -7.9121814280685657e-03
24, 11, 2.9010329387033993e-03, 2.5183531200820846e-03
24, 12, 5.9752090225035949e-03, -1.6218349269619535e-02
24, 13, 3.7434060642229307e-03, -3.4591272077135318e-05
24, 14, -6.5686882268243653e-03, -1.6835844563843388e-02
24, 15, 2.6806860127696298e-03, -2.4247873057572479e-03
24, 16, -1.6994684355599393e-02, -8.6604419861788205e-03
24, 17, 3.6569406178011142e-04, -3.4163819600734630e-03
24, 18, -1.9684619122275621e-02, 5.2073217831585111e-03
24, 19, -1.8595271882963804e-03, -2.5835305701467810e-03
24, 20, -1.2180266848046951e-02, 1.8506339329509090e-02
24, 21, -2.7569834366027628e-03, -6.1081112598073892e-04
24, 22, 3.6473806655802272e-03, 2.5026491132521759e-02
24, 23, -2.0018858798377445e-03, 1.1099081827693408e-03
24, 24, 2.7304872621884631e-02, 2.3141344457326830e-02
25, 0, -4.6419959713434817e-03, 0.0000000000000000e+00
25, 1, 8.6258383494303113e-03, 2.2622097634574470e-02
25, 2, -4.8857317949740292e-03, 4.3588756498436458e-03
25, 3, 2.1550174889462297e-02, 1.1168258940035841e-02
25, 4, -7.4065431213751905e-04, 6.4561417246543767e-03
25, 5, 2.3661145836294785e-02, -6.0329888968487927e-03
25, 6, 3.6967267083392332e-03, 5.2539744057946763e-03
25, 7, 1.3822824850560977e-02, -2.0454056199028146e-02
25, 8, 6.1625588169383089e-03, 1.4515803926055692e-03
25, 9, -3.2919435535329585e-03, -2.4902100379156775e-02
25, 10, 5.4783081670440412e-03, -2.9499391798345183e-03
25, 11, -1.9450320780387612e-02, -1.6870021642060026e-02
25, 12, 2.1009987319605058e-03, -5.7185790093137751e-03
25, 13, -2.6595058047611711e-02, 2.7568891691717040e-04
25, 14, -2.1617303997597810e-03, -5.5223532281879440e-03
25, 15, -2.0522000754544061e-02, 1.8597260650954846e-02
25, 16, -5.0959882222576282e-03, -2.5949686039438242e-03
25, 17, -3.1053530890938564e-03, 2.8934424253088002e-02
25, 18, -5.2546063747798671e-03, 1.3838145365611908e-03
25, 19, 1.8039512091488175e-02, 2.5152712149865655e-02
25, 20, -2.7806406209092568e-03, 4.2072571190460350e-03
25, 21, 3.2808982266771453e-02, 7.3297340129209665e-03
25, 22, 6.4418689772744776e-04, 4.4478063645652837e-03
25, 23, 3.3545771942483670e-02, -1.8616946243451383e-02
25, 24, 2.7946912683368802e-03, 2.3625902833972414e-03
25, 25, 1.8010748673309207e-02, -5.1032963654258662e-02
26, 0, 2.0214909761082485e-02, 0.0000000000000000e+00
26, 1, 2.8623628547648685e-03, 7.5119845138526022e-03
26, 2, 2.1361584248986053e-02, -1.9044842673246219e-02
26, 3, 7.1019779805424820e-03, 3.6859596265091154e-03
26, 4, 3.2895429151102600e-03, -2.8533000769169838e-02
26, 5, 7.6875994474495416e-03, -1.9541326646759015e-03
26, 6, -1.6634712323075663e-02, -2.3670109374082773e-02
26, 7, 4.3923606193099936e-03, -6.4915901261379076e-03
26, 8, -2.8503605880360956e-02, -6.7235123214922773e-03
26, 9, -1.0111396650932800e-03, -7.6580141336809772e-03
26, 10, -2.6258804765737758e-02, 1.4142006290289002e-02
26, 11, -5.7360155565251373e-03, -4.9721279848826969e-03
26, 12, -1.0532971901293141e-02, 2.8703804015387597e-02
26, 13, -7.4292660627751977e-03, 8.0757209084445015e-05
26, 14, 1.1516618527761344e-02, 2.9383873908011386e-02
26, 15, -5.3532746642077677e-03, 4.8539208288011270e-03
26, 16, 2.9242981847383061e-02, 1.4889986731652391e-02
26, 17, -7.4512255735492271e-04, 6.9216255189010730e-03
26, 18, 3.3293428378729097e-02, -8.7456167984938816e-03
26, 19, 3.8481862985953220e-03, 5.3758840791344777e-03
26, 20, 2.0192028761933361e-02, -3.0482757355555192e-02
26, 21, 5.9891324676279670e-03, 1.3436150415064348e-03
26, 22, -5.6637925941221958e-03, -3.9275696802530180e-02
26, 23, 4.7890758470565788e-03, -2.6576331821077173e-03
26, 24, -3.4583015945308486e-02, -2.9213852322147772e-02
26, 25, 1.4843695125837887e-03, -4.2134267766381333e-03
26, 26, -6.3788177123117781e-02, 1.5517847645463354e-03
27, 0, 6.0194800231389463e-03, 0.0000000000000000e+00
27, 1, -1.0384712369333341e-02, -2.7262240349191533e-02
27, 2, 6.3414354158776711e-03, -5.6505478985639755e-03
27, 3, -2.5937399917981333e-02, -1.3470399878052819e-02
27, 4, 9.7011285787815932e-04, -8.3832151011054793e-03
27, 5, -2.8454223553352448e-02, 7.2237490875611847e-03
27, 6, -4.8022953455143262e-03, -6.8388340538803223e-03
27, 7, -1.6592825198215384e-02, 2.4513255131194855e-02
27, 8, -8.0325627280687529e-03, -1.8959693908974112e-03
27, 9, 3.9277490640961706e-03, 2.9739815767878167e-02
27, 10, -7.1596621356831494e-03, 3.8573561911321923e-03
27, 11, 2.3109916956267428e-02, 2.0022829786061382e-02
27, 12, -2.7502329263126360e-03, 7.5026728221708385e-03
27, 13, 3.1355783494913289e-02, -3.4943741053056481e-04
27, 14, 2.8545251448528872e-03, 7.2775841448204301e-03
27, 15, 2.3969118359711477e-02, -2.1735992278727370e-02
27, 16, 6.7697526189950787e-03, 3.4479711538971804e-03
27, 17, 3.6098422715776855e-03, -3.3421054883202371e-02
27, 18, 7.0738467610481585e-03, -1.8538288298316540e-03
27, 19, -2.0483371347756591e-02, -2.8659892986583630e-02
27, 20, 3.8374927141450019e-03, -5.7834259922548278e-03
27, 21, -3.6476823800698908e-02, -8.2113873543049835e-03
27, 22, -9.1692840676571542e-04, -6.3779106770284278e-03
27, 23, -3.5465844892985716e-02, 1.9673144993941238e-02
27, 24, -4.3945534125046214e-03, -3.7101347516033836e-03
27, 25, -1.5358891821664807e-02, 4.3616008160703344e-02
27, 26, -4.6935830321342097e-03, 1.1464600547285986e-04
27, 27, 2.4652852909455479e-02, 6.0337293407993355e-02
28, 0, -1.8750558799374942e-02, 0.0000000000000000e+00
28, 1, -2.8527631797619899e-03, -7.4921324869512314e-03
28, 2, -1.9812841298916053e-02, 1.7648289909310628e-02
28, 3, -7.0821237259825606e-03, -3.6809893341475564e-03
28, 4, -3.0631866379607357e-03, 2.6415725701225804e-02
28, 5, -7.6741789221180679e-03, 1.9454427019800875e-03
28, 6, 1.5355706143769897e-02, 2.1875030897256401e-02
28, 7, -4.3909701382807030e-03, 6.4845817228465150e-03
28, 8, 2.6251708660891111e-02, 6.1954221696670338e-03
28, 9, 1.0131338653093886e-03, 7.6648179309752196e-03
28, 10, 2.4086412317083018e-02, -1.2983810211017107e-02
28, 11, 5.7590123976160850e-03, 4.9864890393526845e-03
28, 12, 9.6002482142541184e-03, -2.6212122425119538e-02
28, 13, 7.4832770480941042e-03, -8.5666865983120990e-05
28, 14, -1.0459066123654366e-02, -2.6657137739673330e-02
28, 15, 5.4205267365502394e-03, -4.9155787295119885e-03
28, 16, -2.6316363622639578e-02, -1.3412401983669581e-02
28, 17, 7.6615716971087215e-04, -7.0638040411385343e-03
28, 18, -2.9664588408639947e-02, 7.7530039401357657e-03
28, 19, -3.9689313327149148e-03, -5.5622653402440199e-03
28, 20, -1.7771792429899302e-02, 2.6736863644679625e-02
28, 21, -6.3228459969147371e-03, -1.4277079332491878e-03
28, 22, 4.8303355809865903e-03, 3.3711858917261965e-02
28, 23, -5.2613706295677083e-03, 2.9180687048688111e-03
28, 24, 2.8213922832355069e-02, 2.3813953376756906e-02
28, 25, -1.7807479487173886e-03, 5.0645570493928005e-03
28, 26, 4.2037115943687427e-02, -1.0173952215024339e-03
28, 27, 1.6570118179001678e-03, 4.0599534563135285e-03
